,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9731,212.87781655281233,-0.3399175920371451,0.12977010897840852,-2.6193828048160266,0.008808903485269392,0.0688258712614345
1677,62.55827575312251,-0.2288275959890026,0.21513830360477088,-1.0636301958082752,0.2874962577884711,0.530320305283499
339448,22.663754562503478,-0.7973950119695303,0.31624652238271134,-2.5214348792254815,0.011687730670837271,0.0802581352676351
55966,577.2937130145588,-0.10043481232675448,0.14845955614869452,-0.6765129502755667,0.4987150266572381,0.7134844768399758
261734,153.38684876353543,-1.408747712516732,0.32620514497513264,-4.318594400539342,1.5702605591233285e-05,0.007630840948016367
8514,245.6472055744247,-0.6977818861837123,0.22232277812351955,-3.1385982672276342,0.0016975800499619065,0.028217722949986864
26038,11989.882711688213,0.04196372096680678,0.23591997342539595,0.17787269283529658,0.8588229567995315,0.9335716146570533
105376687,143.8701036514531,0.19208088623887903,0.20330346112978837,0.9447988990027825,0.3447615540811999,0.5843389301498116
6146,76.67149138415417,0.14234585984547415,0.1978454977366433,0.7194799046423286,0.4718452795313235,0.6931241208936768
388591,135.57688640447216,-0.7169281426672317,0.22865564540617447,-3.1354053882803115,0.00171616775697757,0.028462516770390654
23463,74.36576621685128,-0.09778346412574448,0.1980454606142118,-0.49374251660443014,0.6214880344496341,0.8002112985700292
11332,39.795239505614866,-0.8997792891658701,0.4294891731267721,-2.0949987693875642,0.03617110187528047,0.15892463045433977
8718,84.74277146411212,-1.3476609818317775,0.3360761811223622,-4.009986596881458,6.072219459099534e-05,0.009217300245762526
57449,897.0469003613896,-0.4432530805329053,0.24488394444491915,-1.8100536625119767,0.07028746581609592,0.2314760768354966
79707,156.382110527651,-0.06483394341781594,0.13245486407368137,-0.4894795209766734,0.6245022496213499,0.8023406385863701
3104,53.424251741423284,-0.8838673061586119,0.3190037696164761,-2.7707111650161558,0.005593401878744866,0.05313731784807623
9903,44.6951348258722,0.13760890087133393,0.402841778459284,0.34159540601184774,0.7326553949337797,0.8652892616872516
107984913,8.737970313417083,-0.21983700149891525,0.5161140422607462,-0.42594656122115604,0.6701467858813388,
148479,25.445662037710505,-0.00894981286857651,0.2461986517497961,-0.03635199788856651,0.9710016889931256,0.9870690087227415
90326,30.590131683629906,-0.1702027659465522,0.3171603106864641,-0.5366458545149111,0.5915122636627008,0.7807750058588059
55735,145.13496301717583,-0.4019205449497372,0.21423176611715375,-1.8761015335603632,0.06064133916511025,0.21287483751694541
23261,1198.592559163208,0.14869224342759754,0.0819836436092802,1.8136818136095407,0.06972672656336656,0.23014346461837398
105376692,23.81077229196837,-0.29972370928151104,0.36437901848163035,-0.8225602849759616,0.4107580911923332,0.643251969892699
101928836,13.630156221465477,0.009595573294771334,0.39722694990057916,0.024156400509011244,0.9807278553253598,
105376689,101.29852121857238,0.12147206487407852,0.17423095592626284,0.6971899122535223,0.48568395118884866,0.7043301048813204
9341,45.39671531118198,-0.15609037525259933,0.22570375722275454,-0.6915718957152697,0.4892062160843734,0.7065886020717087
8863,342.35760432280176,-0.3824865806346249,0.15810949495904028,-2.41912467517344,0.015557906809126453,0.09549782597575371
11315,15.511044731382137,-0.33964188293943604,0.39254121721376045,-0.8652387775994546,0.3869077457965022,
