,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000164221,64.24312897559442,0.5970270410918334,0.14094259655566235,4.235958863267075,2.2757844209923094e-05,0.0004912977983658944
ENSG00000183793,46.87087807157579,-0.4934175710654451,0.27125270400475837,-1.819032819878505,0.06890642309991458,0.17359455766856347
ENSG00000155903,181.4293282188462,-0.11401076489617316,0.07909221788067326,-1.4414915645453468,0.1494458587529729,0.29743634498928023
ENSG00000246067,72.6447143186007,0.03948189584481812,0.08368245103086293,0.471806159576478,0.6370651539391786,0.7726785490735981
ENSG00000198408,1079.10301613125,-0.0824106789173155,0.08239292223343118,-1.0002155122479333,0.31720622379182206,0.49620140333894236
ENSG00000163539,816.4622818468736,-0.06265103871001317,0.05182725869752753,-1.2088433825075526,0.22672302111888787,0.3946630429828904
ENSG00000198900,218.141376086318,0.35367516323930037,0.09876087134138267,3.581126395865483,0.0003421160872407862,0.003778913656590688
ENSG00000160145,750.9855710833771,-0.2595995611671868,0.07058073962814335,-3.67805101696149,0.00023502295806314627,0.002880682223995473
ENSG00000103528,205.7923975666472,-0.09254847768505355,0.1139301423722629,-0.8123265341199568,0.4166042889908885,0.5920523390210682
ENSG00000074201,123.25704308757048,0.09087936378930996,0.08885467752417753,1.0227864904982804,0.3064088068540658,0.48425028435423656
ENSG00000088756,15.497588811423999,-0.12652131746830794,0.17471756968750393,-0.724147649801913,0.4689750937268873,0.6389279455321941
ENSG00000048740,1392.4060731665843,0.07870702091753164,0.05138089147388333,1.5318344750312098,0.12556328633507458,0.2632870210144904
ENSG00000197361,10.382560929471083,0.22000652831381334,0.1724685735267327,1.2756325620082445,0.20208543789421318,0.3652363062891879
ENSG00000163032,2408.0693774026468,-0.2524705793453054,0.17013928146321247,-1.4839052873271632,0.13783404899242,0.2813823846708405
ENSG00000112297,30.700654640826382,0.26318954910629305,0.1398714279973059,1.881653407523389,0.05988308971378715,0.15780492244939184
ENSG00000168913,15.018575879082455,0.38479681414098077,0.1666487551507936,2.309029034107059,0.020941970160852516,0.07536771644154419
ENSG00000071655,58.744331629493644,0.08863009462826986,0.11740160163330814,0.7549308816509751,0.4502904552142274,0.6224424796893713
ENSG00000178700,26.586783451390865,-0.06973989676217875,0.1110458515385354,-0.6280279343706725,0.5299856406342118,0.6898558044800768
ENSG00000177311,351.1593994116628,0.19438993691440376,0.06569780806278833,2.958849657946313,0.003087897083854621,0.019209983913862368
ENSG00000102879,15.253137377284833,-0.2796115491168676,0.20351098516404073,-1.3739383596000272,0.16946081955272008,0.3232736513534974
ENSG00000136108,62.18954023830405,0.318733088346561,0.13807998049855508,2.3083222288686254,0.020981220979594182,0.07541747172766877
ENSG00000115568,85.3910596235338,0.014066280250013163,0.13612372758195374,0.10333452146720352,0.9176974780923608,0.9550467544444462
ENSG00000269743,13.950126151107627,0.7476551157935977,0.18443610115115888,4.053735202203389,5.040627072332481e-05,0.000905487698145872
ENSG00000144455,41.27785912921504,-0.27401704523126963,0.11364259652753733,-2.411217744086577,0.015899353054066236,0.061639046462447715
ENSG00000124920,45.19658559018886,1.13966185282231,0.2826433518744333,4.032155171046139,5.5267674199956535e-05,0.0009746431344346675
ENSG00000122140,39.64982523935811,0.0031234631363566143,0.13483145229974297,0.023165686366804553,0.9815181095703877,0.989591779948227
ENSG00000197136,105.06273883854284,-0.1723580986139414,0.15046618924843683,-1.145493877892784,0.252004630031168,0.4250034873768766
ENSG00000104885,54.261062869879716,0.3001440438105153,0.17623487134977475,1.7030911164840756,0.08855101814652573,0.20711058343867755
ENSG00000182648,27.48704230190304,0.30209749602013997,0.14886988576150437,2.029272034937358,0.042430590029549665,0.12402208922511847
ENSG00000198836,196.09446284216435,0.2549933034608801,0.07098008952971985,3.592462409534052,0.000327567918588046,0.0036720784584877626
ENSG00000116747,153.42590490839612,0.0660340787669791,0.08351227426547482,0.7907110583177897,0.4291126215421206,0.6036786978668998
ENSG00000205838,16.43608842305555,-0.26871536569571874,0.17163605727752873,-1.565611387013025,0.1174396225582253,0.25166118222237244
ENSG00000262801,23.080854478787927,0.9052150030888824,0.21525052418270615,4.205402084505632,2.6061840331188372e-05,0.0005451666487332224
ENSG00000032219,653.6011381200277,0.4047897200261836,0.1190857368788501,3.399145276633672,0.0006759680077759289,0.00632509875288631
ENSG00000106636,46.48331904363263,-0.005903300094657565,0.14862700755929434,-0.039718892222885264,0.9683172397451766,0.9833042163475036
ENSG00000142396,68.82753833362821,0.19546151410278997,0.10771175667419823,1.814672048233447,0.06957432305229429,0.1747724907162223
ENSG00000121957,81.25362673665481,0.2876485184647746,0.10823819412449787,2.657550976265506,0.007871068575307626,0.037415326294995964
ENSG00000272341,45.92872561733094,-0.019997514406336764,0.14927124767688793,-0.1339676241577569,0.8934281757919238,0.9409837349672665
ENSG00000153786,74.50467900559937,-0.18501182380655834,0.10297501122386482,-1.7966671875795939,0.07238847105453582,0.179500654440699
ENSG00000135093,104.64966457086726,0.019089126511908323,0.09482344915005407,0.2013122986245796,0.8404543865107097,0.9084453761635694
ENSG00000134001,80.57659357382323,-0.08481447264660902,0.12452669525239976,-0.6810947040287295,0.49581156790881475,0.6607035124062723
ENSG00000110328,109.75258576652105,-0.254266283505524,0.13387727817979792,-1.899248976096175,0.057531748065424826,0.15332124135307915
ENSG00000073417,80.41767856970434,0.2393454590584735,0.11269185486901537,2.123893153916677,0.03367907899599575,0.10528971766222871
ENSG00000044115,120.60474318794898,0.10729311672791887,0.09549471007017946,1.123550368905971,0.26120382117774976,0.4350158579660683
ENSG00000272031,45.71669949784693,-0.03524241605064453,0.13411902531067046,-0.2627697000407641,0.792728090909129,0.877750202449035
ENSG00000100403,60.86483846577775,0.42538611816046945,0.14552237598362258,2.9231663878848666,0.0034649130592729798,0.020847109769605503
ENSG00000204406,190.30364850982193,0.19938137788330246,0.0806111097383993,2.473373441084469,0.013384420102745917,0.054654277132110324
ENSG00000198168,136.61372111026787,0.316399395665802,0.09554919237009142,3.3113769757497247,0.0009283805081870258,0.007913109952253895
ENSG00000170786,27.847121311157796,-0.043460434719131164,0.17119953626772486,-0.25385836706454024,0.799604979597682,0.8827558026212015
ENSG00000183055,42.96198797081212,1.232885999398988,0.22446057210118842,5.492661752832005,3.959206428617422e-08,3.4151419635859892e-06
ENSG00000126705,55.87817983879016,0.25987588626565455,0.14256464636435864,1.8228634720664088,0.06832407152855094,0.17262594631004072
